code,snapshot_date,market,name,market_cap,volume,yf_ticker
034120,2026-08-19,KOSPI,SBS,232632524520.0,8462,034120.KS
003720,2026-08-19,KOSPI,삼영,232220000000.0,183552,003720.KS
0011T0,2026-08-19,KOSDAQ,채비,231461483630.0,118522,0011T0.KQ
025000,2026-08-19,KOSPI,KPX케미칼,231195835200.0,5138,025000.KS
044450,2026-08-19,KOSPI,KSS해운,231089658800.0,55919,044450.KS
011560,2026-08-19,KOSDAQ,세보엠이씨,230439325200.0,41679,011560.KQ
043370,2026-08-19,KOSDAQ,피에이치에이,230160000000.0,13453,043370.KQ
0030R0,2026-08-19,KOSPI,대신밸류리츠,230153000000.0,11905,0030R0.KS
461300,2026-08-19,KOSDAQ,아이스크림미디어,229743665590.0,35355,461300.KQ
900140,2026-08-19,KOSPI,엘브이엠씨홀딩스,229569633216.0,608119,900140.KS
001460,2026-08-19,KOSPI,BYC,228296782500.0,1254,001460.KS
000680,2026-08-19,KOSPI,LS네트웍스,228134731320.0,64504,000680.KS
000050,2026-08-19,KOSPI,경방,228095046400.0,35277,000050.KS
446540,2026-08-19,KOSDAQ,메가터치,227980230240.0,202485,446540.KQ
065710,2026-08-19,KOSDAQ,서호전기,227630000000.0,5118,065710.KQ
000320,2026-08-19,KOSPI,노루홀딩스,227544505120.0,5205,000320.KS
030210,2026-08-19,KOSPI,다올투자증권,226893869850.0,30147,030210.KS
254490,2026-08-19,KOSDAQ,미래반도체,226820980000.0,81679,254490.KQ
114190,2026-08-19,KOSDAQ,강원에너지,225964278700.0,71051,114190.KQ
318060,2026-08-19,KOSDAQ,그래피,225421616550.0,95578,318060.KQ
000490,2026-08-19,KOSPI,대동,225137815650.0,370096,000490.KS
102940,2026-08-19,KOSDAQ,코오롱생명과학,225027465570.0,232343,102940.KQ
005710,2026-08-19,KOSDAQ,대원산업,224621496000.0,3311,005710.KQ
217730,2026-08-19,KOSDAQ,강스템바이오텍,224319145365.0,611906,217730.KQ
123330,2026-08-19,KOSDAQ,제닉,223919908000.0,205187,123330.KQ
086390,2026-08-19,KOSDAQ,유니테스트,223810394340.0,217116,086390.KQ
298830,2026-08-19,KOSDAQ,슈어소프트테크,223723818315.0,161543,298830.KQ
089980,2026-08-19,KOSDAQ,상아프론테크,223526737260.0,19159,089980.KQ
206640,2026-08-19,KOSDAQ,바디텍메드,223460794200.0,38877,206640.KQ
051905,2026-08-19,KOSPI,LG생활건강우,222413079900.0,10686,051905.KS
071200,2026-08-19,KOSDAQ,인피니트헬스케어,222007767800.0,100926,071200.KQ
042370,2026-08-19,KOSDAQ,비츠로테크,221914211750.0,90790,042370.KQ
001340,2026-08-19,KOSPI,PKC,221763338325.0,132673,001340.KS
314930,2026-08-19,KOSDAQ,바이오다인,221742567350.0,107822,314930.KQ
003520,2026-08-19,KOSPI,영진약품,221483097241.0,258607,003520.KS
094360,2026-08-19,KOSDAQ,칩스앤미디어,221454191380.0,38184,094360.KQ
068930,2026-08-19,KOSDAQ,디지털대성,221402736000.0,18388,068930.KQ
065680,2026-08-19,KOSDAQ,우주일렉트로,221309280450.0,25480,065680.KQ
314130,2026-08-19,KOSDAQ,지놈앤컴퍼니,221226567750.0,291296,314130.KQ
950170,2026-08-19,KOSDAQ,JTC,220180710740.0,18589,950170.KQ
009680,2026-08-19,KOSPI,모토닉,220156242220.0,16741,009680.KS
378340,2026-08-19,KOSDAQ,필에너지,220118279940.0,22871,378340.KQ
000650,2026-08-19,KOSPI,천일고속,219956958000.0,1384,000650.KS
091580,2026-08-19,KOSDAQ,상신이디피,219382484740.0,300650,091580.KQ
484120,2026-08-19,KOSDAQ,도우인시스,219148440000.0,26155,484120.KQ
033920,2026-08-19,KOSPI,무학,218880000000.0,26557,033920.KS
000480,2026-08-19,KOSPI,CR홀딩스,218040778500.0,37555,000480.KS
0001A0,2026-08-19,KOSDAQ,덕양에너젠,217504935480.0,46104,0001A0.KQ
000540,2026-08-19,KOSPI,흥국화재,216818926875.0,23503,000540.KS
452430,2026-08-19,KOSDAQ,사피엔반도체,216292030200.0,29836,452430.KQ
215000,2026-08-19,KOSDAQ,골프존,216188046750.0,12880,215000.KQ
014940,2026-08-19,KOSDAQ,오리엔탈정공,216019153140.0,223967,014940.KQ
290690,2026-08-19,KOSDAQ,아리바이오홀딩스,215809665025.0,384451,290690.KQ
419530,2026-08-19,KOSDAQ,SAMG엔터,215374810700.0,135000,419530.KQ
037270,2026-08-19,KOSPI,YG PLUS,214862996250.0,213341,037270.KS
053030,2026-08-19,KOSDAQ,바이넥스,214735115160.0,77639,053030.KQ
001250,2026-08-19,KOSPI,GS글로벌,214587786400.0,517830,001250.KS
099430,2026-08-19,KOSDAQ,바이오플러스,214509712560.0,430448,099430.KQ
0008Z0,2026-08-19,KOSDAQ,에스엔시스,213266346400.0,6283,0008Z0.KQ
052330,2026-08-19,KOSDAQ,코텍,213139068000.0,21261,052330.KQ
067390,2026-08-19,KOSDAQ,아스트,213105734974.0,0,067390.KQ
317330,2026-08-19,KOSDAQ,덕산테코피아,212751707760.0,50741,317330.KQ
432320,2026-08-19,KOSPI,KB스타리츠,212728406135.0,327387,432320.KS
144510,2026-08-19,KOSDAQ,지씨셀,212672630240.0,58839,144510.KQ
058970,2026-08-19,KOSDAQ,엠로,212640056800.0,62307,058970.KQ
187660,2026-08-19,KOSDAQ,페니트리움바이오,211603755195.0,582047,187660.KQ
036710,2026-08-19,KOSDAQ,심텍홀딩스,211575154770.0,302097,036710.KQ
241520,2026-08-19,KOSDAQ,DSC인베스트먼트,211470000000.0,110084,241520.KQ
023760,2026-08-19,KOSDAQ,한국캐피탈,211458415920.0,0,023760.KQ
112290,2026-08-19,KOSDAQ,와이씨켐,211310390500.0,74073,112290.KQ
044820,2026-08-19,KOSPI,코스맥스비티아이,211286262000.0,39252,044820.KS
095500,2026-08-19,KOSDAQ,미래나노텍,210867993200.0,81422,095500.KQ
459510,2026-08-19,KOSDAQ,나우로보틱스,209600869300.0,37687,459510.KQ
194480,2026-08-19,KOSDAQ,데브시스터즈,209591712000.0,85307,194480.KQ
294570,2026-08-19,KOSDAQ,쿠콘,207889679200.0,18843,294570.KQ
035150,2026-08-19,KOSPI,백산,207794040290.0,22463,035150.KS
003555,2026-08-19,KOSPI,LG우,207772731000.0,10362,003555.KS
011500,2026-08-19,KOSPI,한농화성,206878065660.0,44292,011500.KS
380540,2026-08-19,KOSDAQ,옵티코어,206658126350.0,0,380540.KQ
013580,2026-08-19,KOSPI,계룡건설,206303951700.0,136251,013580.KS
452280,2026-08-19,KOSDAQ,한선엔지니어링,206142545700.0,307082,452280.KQ
353810,2026-08-19,KOSDAQ,이지바이오,205769542400.0,124071,353810.KQ
115450,2026-08-19,KOSDAQ,HLB테라퓨틱스,204620051790.0,251331,115450.KQ
416180,2026-08-19,KOSDAQ,신성에스티,204298982800.0,22183,416180.KQ
354320,2026-08-19,KOSDAQ,알멕,203885053900.0,92188,354320.KQ
194700,2026-08-19,KOSDAQ,노바렉스,203359006720.0,382533,194700.KQ
017860,2026-08-19,KOSPI,DS단석,203342141550.0,90357,017860.KS
018310,2026-08-19,KOSDAQ,삼목에스폼,203301000000.0,10271,018310.KQ
005010,2026-08-19,KOSPI,휴스틸,203119891125.0,293645,005010.KS
203650,2026-08-19,KOSDAQ,드림시큐리티,203002150064.0,692345,203650.KQ
425040,2026-08-19,KOSDAQ,티이엠씨,202567577520.0,131925,425040.KQ
088260,2026-08-19,KOSPI,이리츠코크렙,202376380050.0,74231,088260.KS
082800,2026-08-19,KOSDAQ,비보존 제약,201589291120.0,8415673,082800.KQ
272110,2026-08-19,KOSDAQ,케이엔제이,201437414500.0,93444,272110.KQ
03473K,2026-08-19,KOSPI,SK우,200411790000.0,2060,03473K.KS
100250,2026-08-19,KOSPI,진양홀딩스,200326500000.0,77626,100250.KS
039570,2026-08-19,KOSPI,HDC랩스,199613951690.0,10431,039570.KS
243840,2026-08-19,KOSDAQ,신흥에스이씨,198960492600.0,224848,243840.KQ
450950,2026-08-19,KOSDAQ,아스테라시스,198297409840.0,75540,450950.KQ
0082N0,2026-08-19,KOSDAQ,카나프테라퓨틱스,197912630400.0,86072,0082N0.KQ
095570,2026-08-19,KOSPI,AJ네트웍스,197075765445.0,122446,095570.KS
013120,2026-08-19,KOSDAQ,동원개발,197053577000.0,133977,013120.KQ
084850,2026-08-19,KOSDAQ,아이티엠반도체,196207379100.0,14370,084850.KQ
004980,2026-08-19,KOSPI,성신양회,195883423270.0,46595,004980.KS
046970,2026-08-19,KOSDAQ,우리로,195459495540.0,239782,046970.KQ
001130,2026-08-19,KOSPI,대한제분,195364000000.0,9782,001130.KS
094480,2026-08-19,KOSDAQ,갤럭시아머니트리,194972294860.0,97115,094480.KQ
001630,2026-08-19,KOSPI,종근당홀딩스,194382606800.0,9219,001630.KS
067080,2026-08-19,KOSDAQ,대화제약,194357826000.0,275489,067080.KQ
036190,2026-08-19,KOSDAQ,금화피에스시,193500000000.0,5126,036190.KQ
042420,2026-08-19,KOSDAQ,네오위즈홀딩스,193379221250.0,6681,042420.KQ
053210,2026-08-19,KOSPI,스카이라이프,193180812075.0,58924,053210.KS
064850,2026-08-19,KOSDAQ,에프앤가이드,192720507480.0,16947,064850.KQ
004310,2026-08-19,KOSPI,현대약품,192320000000.0,516832,004310.KS
264850,2026-08-19,KOSDAQ,이랜시스,192067840080.0,2850176,264850.KQ
304100,2026-08-19,KOSDAQ,솔트룩스,191426596000.0,93942,304100.KQ
049430,2026-08-19,KOSDAQ,코메론,190912800000.0,30425,049430.KQ
339770,2026-08-19,KOSPI,교촌에프앤비,190616780200.0,39109,339770.KS
053690,2026-08-19,KOSPI,한미글로벌,190551794500.0,55203,053690.KS
007860,2026-08-19,KOSPI,서연,190186736400.0,22364,007860.KS
036560,2026-08-19,KOSDAQ,KZ정밀,189945000000.0,4714,036560.KQ
125020,2026-08-19,KOSDAQ,티씨머티리얼즈,189558555500.0,771502,125020.KQ
377190,2026-08-19,KOSPI,디앤디플랫폼리츠,189176000000.0,147112,377190.KS
190510,2026-08-19,KOSDAQ,나무가,188602394630.0,21675,190510.KQ
126640,2026-08-19,KOSDAQ,화신정공,188600795800.0,11785706,126640.KQ
000140,2026-08-19,KOSPI,하이트진로홀딩스,188438931800.0,12316,000140.KS
003547,2026-08-19,KOSPI,대신증권2우B,187714253640.0,6654,003547.KS
016790,2026-08-19,KOSDAQ,현대사료,187340898626.0,0,016790.KQ
357550,2026-08-19,KOSDAQ,석경에이티,187106500000.0,5904,357550.KQ
307180,2026-08-19,KOSDAQ,아이엘,186793320560.0,456808,307180.KQ
117580,2026-08-19,KOSPI,대성에너지,186725000000.0,57862,117580.KS
034810,2026-08-19,KOSDAQ,해성산업,186322896800.0,126950,034810.KQ
049630,2026-08-19,KOSDAQ,재영솔루텍,186220157830.0,1544201,049630.KQ
230240,2026-08-19,KOSDAQ,에치에프알,186059820000.0,167695,230240.KQ
128820,2026-08-19,KOSPI,대성산업,185239282410.0,123559,128820.KS
102460,2026-08-19,KOSPI,이연제약,185124637560.0,33084,102460.KS
016580,2026-08-19,KOSPI,환인제약,184698695100.0,43865,016580.KS
394800,2026-08-19,KOSDAQ,쓰리빌리언,184252581870.0,36755,394800.KQ
176750,2026-08-19,KOSDAQ,듀켐바이오,184037131200.0,47753,176750.KQ
102260,2026-08-19,KOSPI,동성케미컬,183677267375.0,54332,102260.KS
078150,2026-08-19,KOSDAQ,HB테크놀러지,183670229596.0,590696,078150.KQ
012210,2026-08-19,KOSDAQ,삼미금속,183029537260.0,1398673,012210.KQ
204610,2026-08-19,KOSDAQ,티쓰리,182796413800.0,151038,204610.KQ
464080,2026-08-19,KOSDAQ,에스오에스랩,182341977200.0,704922,464080.KQ
035510,2026-08-19,KOSPI,신세계 I&C,182310936000.0,41499,035510.KS
119830,2026-08-19,KOSDAQ,아이텍,182054356960.0,118211,119830.KQ
241590,2026-08-19,KOSPI,화승엔터프라이즈,181767828000.0,119660,241590.KS
002100,2026-08-19,KOSPI,경농,181755173250.0,807174,002100.KS
033530,2026-08-19,KOSPI,SJG세종,181250403300.0,91494,033530.KS
138610,2026-08-19,KOSDAQ,나이벡,181202620420.0,11658,138610.KQ
214180,2026-08-19,KOSDAQ,헥토이노베이션,180607801300.0,56115,214180.KQ
016450,2026-08-19,KOSPI,한세예스24홀딩스,180600000000.0,46152,016450.KS
126600,2026-08-19,KOSDAQ,BGF에코머티리얼즈,180141000130.0,45166,126600.KQ
270660,2026-08-19,KOSDAQ,에브리봇,180079372770.0,33138,270660.KQ
192440,2026-08-19,KOSDAQ,슈피겐코리아,179652890700.0,4321,192440.KQ
143240,2026-08-19,KOSDAQ,사람인,179021953080.0,7323,143240.KQ
066620,2026-08-19,KOSDAQ,국보디자인,178875000000.0,4403,066620.KQ
004380,2026-08-19,KOSPI,삼익THK,178641000000.0,22633,004380.KS
053300,2026-08-19,KOSDAQ,한국정보인증,178600822400.0,41968,053300.KQ
005960,2026-08-19,KOSPI,동부건설,177607171620.0,46029,005960.KS
039830,2026-08-19,KOSDAQ,오로라,177587685000.0,270054,039830.KQ
054210,2026-08-19,KOSDAQ,이랜텍,177544294200.0,109614,054210.KQ
234080,2026-08-19,KOSPI,JW생명과학,177188659260.0,25752,234080.KS
126730,2026-08-19,KOSDAQ,코칩,177156545200.0,2217643,126730.KQ
004560,2026-08-19,KOSPI,현대비앤지스틸,177025241140.0,26053,004560.KS
213500,2026-08-19,KOSPI,한솔제지,176124262400.0,77417,213500.KS
002150,2026-08-19,KOSPI,도화엔지니어링,176018400000.0,94669,002150.KS
003610,2026-08-19,KOSPI,방림,175967063440.0,117236,003610.KS
012860,2026-08-19,KOSDAQ,모베이스전자,175760296800.0,606371,012860.KQ
382800,2026-08-19,KOSDAQ,지앤비에스 에코,175707346320.0,1121657,382800.KQ
083310,2026-08-19,KOSDAQ,엘오티베큠,175250724720.0,134749,083310.KQ
015230,2026-08-19,KOSPI,대창단조,175076349000.0,130328,015230.KS
0015G0,2026-08-19,KOSDAQ,그린광학,174952987950.0,35004,0015G0.KQ
487570,2026-08-19,KOSPI,HS효성,174187087250.0,4127,487570.KS
293780,2026-08-19,KOSDAQ,압타바이오,174179111000.0,74758,293780.KQ
003220,2026-08-19,KOSPI,대원제약,174038044080.0,18969,003220.KS
000300,2026-08-19,KOSPI,DH오토넥스,174035631000.0,0,000300.KS
003460,2026-08-19,KOSPI,유화증권,173509389900.0,73517,003460.KS
006805,2026-08-19,KOSPI,미래에셋증권우,173413240000.0,18321,006805.KS
094820,2026-08-19,KOSDAQ,일진파워,172952792230.0,110099,094820.KQ
086820,2026-08-19,KOSDAQ,바이오솔루션,172654406100.0,203598,086820.KQ
052710,2026-08-19,KOSDAQ,아모텍,172281917340.0,342565,052710.KQ
016880,2026-08-19,KOSPI,웅진,172242857400.0,81631,016880.KS
388050,2026-08-19,KOSDAQ,지투파워,172126820400.0,1122406,388050.KQ
010580,2026-08-19,KOSPI,에스엠벡셀,170548948080.0,25497,010580.KS
002170,2026-08-19,KOSPI,SYTS,169500000000.0,6389,002170.KS
108380,2026-08-19,KOSDAQ,대양전기공업,169246120770.0,63288,108380.KQ
308430,2026-08-19,KOSDAQ,셀비온,169187840610.0,19300,308430.KQ
199820,2026-08-19,KOSDAQ,제일일렉트릭,168872000000.0,120073,199820.KQ
014710,2026-08-19,KOSPI,사조씨푸드,168741721400.0,10930,014710.KS
068790,2026-08-19,KOSDAQ,DMS,167922466560.0,71834,068790.KQ
092130,2026-08-19,KOSDAQ,이크레더블,167887784000.0,8411,092130.KQ
489460,2026-08-19,KOSDAQ,바이오비쥬,167744873190.0,88025,489460.KQ
153890,2026-08-19,KOSDAQ,져스텍,167619742550.0,4516336,153890.KQ
402030,2026-08-19,KOSDAQ,코난테크놀로지,167609164320.0,24055,402030.KQ
000390,2026-08-19,KOSPI,SP삼화,167301334350.0,98880,000390.KS
245620,2026-08-19,KOSDAQ,EDGC,167118555474.0,0,245620.KQ
143160,2026-08-19,KOSDAQ,아이디스,166639864500.0,20092,143160.KQ
001780,2026-08-19,KOSPI,알루코,166450996908.0,450757,001780.KS
013890,2026-08-19,KOSPI,지누스,166416920670.0,41106,013890.KS
220100,2026-08-19,KOSDAQ,퓨쳐켐,165962908000.0,30648,220100.KQ
256840,2026-08-19,KOSDAQ,한국비엔씨,165857598550.0,235209,256840.KQ
041920,2026-08-19,KOSDAQ,메디아나,165710166930.0,40611,041920.KQ
001080,2026-08-19,KOSPI,만호제강,165170000000.0,18651,001080.KS
083930,2026-08-19,KOSDAQ,아바코,165119051250.0,34123,083930.KQ
080160,2026-08-19,KOSDAQ,모두투어,164808000000.0,201890,080160.KQ
179290,2026-08-19,KOSDAQ,엠아이텍,164741301020.0,41435,179290.KQ
222040,2026-08-19,KOSDAQ,코스맥스엔비티,164611440000.0,452174,222040.KQ
475040,2026-08-19,KOSDAQ,스트라드비젼,164558376420.0,619272,475040.KQ
038390,2026-08-19,KOSDAQ,레드캡투어,164532888480.0,20884,038390.KQ
119610,2026-08-19,KOSDAQ,인터로조,164243819330.0,26582,119610.KQ
189330,2026-08-19,KOSDAQ,씨이랩,164096147160.0,337482,189330.KQ
000700,2026-08-19,KOSPI,유수홀딩스,163802997480.0,35414,000700.KS
097955,2026-08-19,KOSPI,CJ제일제당 우,163539745600.0,5040,097955.KS
093190,2026-08-19,KOSDAQ,빅솔론,163145914400.0,28337,093190.KQ
101530,2026-08-19,KOSPI,해태제과식품,163054203200.0,37826,101530.KS
123860,2026-08-19,KOSDAQ,아나패스,162817463450.0,17771,123860.KQ
950140,2026-08-19,KOSDAQ,잉글우드랩,161327071920.0,30022,950140.KQ
090350,2026-08-19,KOSPI,노루페인트,160800000000.0,56453,090350.KS
372170,2026-08-19,KOSDAQ,윤성에프앤씨,160777817200.0,24540,372170.KQ
403850,2026-08-19,KOSDAQ,더핑크퐁컴퍼니,159726741300.0,48701,403850.KQ
066410,2026-08-19,KOSDAQ,버킷스튜디오,159637252154.0,0,066410.KQ
024060,2026-08-19,KOSDAQ,흥구석유,159600000000.0,1171626,024060.KQ
001045,2026-08-19,KOSPI,CJ우,159571743800.0,4756,001045.KS
007570,2026-08-19,KOSPI,일양약품,159556151040.0,25087,007570.KS
046070,2026-08-19,KOSDAQ,코다코,159196994920.0,0,046070.KQ
494120,2026-08-19,KOSDAQ,큐리오시스,159159338520.0,111347,494120.KQ
039840,2026-08-19,KOSDAQ,디오,158709245240.0,20490,039840.KQ
187870,2026-08-19,KOSDAQ,디바이스,158355690000.0,136361,187870.KQ
138360,2026-08-19,KOSDAQ,앤로보틱스,158265107266.0,1040697,138360.KQ
003830,2026-08-19,KOSPI,대한화섬,158032000000.0,115,003830.KS
264450,2026-08-19,KOSDAQ,유비쿼스,157360739890.0,43087,264450.KQ
400760,2026-08-19,KOSPI,NH올원리츠,157097726500.0,76855,400760.KS
077500,2026-08-19,KOSPI,유니퀘스트,157032741540.0,190028,077500.KS
072870,2026-08-19,KOSDAQ,메가스터디,156999030030.0,12906,072870.KQ
023910,2026-08-19,KOSDAQ,대한약품,156900000000.0,6147,023910.KQ
032620,2026-08-19,KOSDAQ,GC메디아이,156591417000.0,48064,032620.KQ
469610,2026-08-19,KOSDAQ,이노테크,156500750000.0,601303,469610.KQ
462520,2026-08-19,KOSPI,조선내화,156369665920.0,23722,462520.KS
114840,2026-08-19,KOSDAQ,아이패밀리에스씨,155970949750.0,242982,114840.KQ
234690,2026-08-19,KOSDAQ,녹십자웰빙,155921357200.0,44611,234690.KQ
199430,2026-08-19,KOSDAQ,케이엔알시스템,155414956840.0,64887,199430.KQ
002210,2026-08-19,KOSPI,동성제약,155267547749.0,162921,002210.KS
104480,2026-08-19,KOSDAQ,티케이케미칼,154976714970.0,270081,104480.KQ
036170,2026-08-19,KOSDAQ,에이치엠넥스,154948205650.0,470839,036170.KQ
086670,2026-08-19,KOSDAQ,비엠티,154943064850.0,34550,086670.KQ
460850,2026-08-19,KOSPI,동국씨엠,154875038080.0,57381,460850.KS
051160,2026-08-19,KOSDAQ,지어소프트,154744300000.0,154212,051160.KQ
126700,2026-08-19,KOSDAQ,하이비젼시스템,154650859200.0,65466,126700.KQ
046120,2026-08-19,KOSDAQ,오르비텍,154550051645.0,171212,046120.KQ
011040,2026-08-19,KOSDAQ,경동제약,154459205320.0,19195,011040.KQ
000970,2026-08-19,KOSPI,한국주철관,154359385000.0,18724,000970.KS
011785,2026-08-19,KOSPI,금호석유화학우,154197786000.0,1429,011785.KS
054800,2026-08-19,KOSDAQ,아이디스홀딩스,154078086840.0,5930,054800.KQ
123410,2026-08-19,KOSDAQ,코리아에프티,153682673280.0,97371,123410.KQ
0039P0,2026-08-19,KOSDAQ,매드업,153092236000.0,2670731,0039P0.KQ
122990,2026-08-19,KOSDAQ,와이솔,152908324940.0,45746,122990.KQ
065660,2026-08-19,KOSDAQ,안트로젠,152893208000.0,22749,065660.KQ
046440,2026-08-19,KOSDAQ,KG파이낸셜,152613370030.0,101889,046440.KQ
078070,2026-08-19,KOSDAQ,유비쿼스홀딩스,152506056420.0,30401,078070.KQ
009470,2026-08-19,KOSPI,삼화전기,152448551000.0,34826,009470.KS
101970,2026-08-19,KOSDAQ,우양에이치씨,152337092700.0,22259,101970.KQ
00279K,2026-08-19,KOSPI,아모레퍼시픽홀딩스3우C,152127690000.0,2255,00279K.KS
382900,2026-08-19,KOSDAQ,범한퓨얼셀,152003350000.0,39355,382900.KQ
024800,2026-08-19,KOSDAQ,유성티엔에스,151821344700.0,33866,024800.KQ
355150,2026-08-19,KOSDAQ,코스텍시스,151736431000.0,62924,355150.KQ
041520,2026-08-19,KOSDAQ,이엘씨,151384026600.0,47811,041520.KQ
000860,2026-08-19,KOSPI,강남제비스코,151190000000.0,42640,000860.KS
007330,2026-08-19,KOSDAQ,푸른저축은행,151129656000.0,3462,007330.KQ
216080,2026-08-19,KOSDAQ,제테마,151012750950.0,134259,216080.KQ
445180,2026-08-19,KOSDAQ,퓨릿,150749178760.0,33439,445180.KQ
