ticker6,name,market_cap,sma5,sma20,sma60,high20,prev_close,rsi14,vol_median20,macd_state,chg5d_pct
011760,현대코퍼레이션,341307322800.0,24700.0,23185.0,24695.83,25800.0,25800.0,62.13,25731.0,bullish,16.48
006220,제주은행,340564998570.0,8680.0,9281.0,10351.5,10060.0,9010.0,43.81,255248.0,golden_cross,-0.44
039440,에스티아이,339604329300.0,20308.0,23152.0,27572.33,26850.0,21900.0,45.0,111610.0,bearish,5.04
145720,덴티움,339350110850.0,37790.0,38955.0,43347.5,41650.0,39350.0,48.73,17960.0,bullish,3.42
348210,넥스틴,338407261500.0,28580.0,34690.0,50940.83,40850.0,32300.0,41.09,97460.0,golden_cross,11.0
017900,광전자,337232700660.0,5061.0,5631.75,8256.42,6700.0,5820.0,47.44,1290434.0,bullish,13.67
005610,삼립,336531351000.0,39080.0,38475.0,40513.33,40750.0,39000.0,50.65,3282.0,bullish,-0.13
441270,파인엠텍,335511495060.0,6840.0,6569.0,7701.0,7980.0,7980.0,62.02,184449.0,bullish,29.55
389650,넥스트바이오메디컬,334402354400.0,35360.0,36252.5,41665.83,41300.0,40400.0,55.67,42376.0,bullish,17.61
0120G0,삼양바이오팜,330896215000.0,38410.0,41350.0,50399.17,45850.0,44500.0,52.34,24476.0,bullish,17.11
097520,엠씨넥스,329932440000.0,17572.0,17997.5,20079.17,19330.0,18960.0,53.39,48387.0,bullish,9.6
002020,코오롱,327209688000.0,23120.0,31342.5,48336.67,46750.0,25350.0,33.23,90234.0,golden_cross,9.03
183190,아세아시멘트,327042492480.0,8838.0,9077.0,9650.83,9370.0,9090.0,48.3,42243.0,golden_cross,2.36
160980,싸이맥스,321718956350.0,25910.0,32090.0,35088.33,41000.0,28600.0,45.06,143503.0,bearish,-11.73
092730,네오팜,320559780000.0,19216.0,19175.0,18265.83,20000.0,20000.0,60.01,46100.0,golden_cross,5.71
243070,휴온스,320456038750.0,24190.0,25755.0,28495.55,29400.0,25150.0,46.56,15362.0,bearish,1.21
024720,콜마홀딩스,319984096470.0,8726.0,8582.5,8671.67,9130.0,9130.0,60.64,37430.0,bullish,3.4
029460,케이씨,317942434750.0,27250.0,28490.0,31789.17,31100.0,28200.0,47.06,37236.0,golden_cross,-1.4
011930,신성이엔지,317791748300.0,13724.0,15252.0,21690.67,17350.0,15650.0,46.99,227740.0,bullish,14.57
228760,지노믹트리,317700601560.0,11328.0,11502.5,12343.0,12780.0,12780.0,57.65,87302.0,bullish,13.6
376270,HEM파마,316559595950.0,38600.0,39827.5,47463.33,43900.0,43850.0,55.37,10660.0,bullish,16.01
126720,수산인더스트리,316434900000.0,20916.0,21051.5,23937.17,22150.0,22150.0,52.94,25202.0,bullish,6.24
006910,보성파워텍,314430873600.0,5619.0,6279.25,8279.08,7050.0,6400.0,47.83,795601.0,bullish,10.54
084110,휴온스글로벌,313963337600.0,22470.0,24835.0,28931.1,28350.0,24800.0,48.85,35796.0,golden_cross,10.71
356860,티엘비,312522787500.0,24150.0,31415.0,41595.28,43750.0,26250.0,39.79,333892.0,bearish,9.15
101930,인화정공,310266816090.0,6320.0,6627.5,8692.17,7480.0,6790.0,47.06,22256.0,bullish,6.09
024850,HLB이노베이션,310232124880.0,8480.0,9354.5,13597.5,12240.0,9770.0,47.93,202474.0,bullish,22.28
125490,한라캐스트,309539944960.0,7266.0,7578.5,11024.67,8520.0,8480.0,51.3,497613.0,bullish,22.72
091810,트리니티항공,309381458154.0,561.4,599.15,748.95,702.0,606.0,45.16,594664.0,bullish,9.58
215600,신라젠,308974447720.0,2045.2,2067.35,2498.87,2250.0,2230.0,53.3,495811.0,bullish,15.25
025900,동화기업,308399438500.0,5536.0,5691.5,7367.83,6200.0,6100.0,50.51,91755.0,bullish,12.34
000157,두산2우B,308098110000.0,309500.0,342350.0,434383.28,415000.0,345000.0,47.59,772.0,bullish,15.19
009290,광동제약,307264815360.0,5948.0,6012.5,6361.67,6300.0,6170.0,53.76,171631.0,bullish,4.22
026890,스틱인베스트먼트,307065029040.0,7614.0,7747.5,7695.0,8540.0,7660.0,50.38,94296.0,bearish,-3.65
005720,넥센,306856825680.0,5800.0,5950.5,6229.0,6240.0,5840.0,45.21,31131.0,bearish,-2.67
206650,유바이오로직스,306514240380.0,7794.0,7912.5,9278.0,8500.0,8340.0,51.62,129708.0,bullish,6.24
200880,서연이화,306232191210.0,10554.0,10705.5,11947.33,11330.0,11330.0,54.07,41676.0,bullish,9.57
900290,GRT,305523000000.0,3291.0,2689.5,3022.67,3735.0,3735.0,67.78,610504.0,bullish,26.18
009160,SIMPAC,303648146360.0,4603.0,4767.5,4912.42,5440.0,4645.0,48.99,181680.0,bearish,-0.54
117730,티로보틱스,303631258780.0,12280.0,11981.5,15196.17,13460.0,13460.0,53.85,84259.0,bullish,12.45
330860,네패스아크,302164316000.0,21842.0,30865.5,38941.83,39750.0,23500.0,37.1,232439.0,bearish,-16.07
092460,한라IMS,301985852000.0,16584.0,15700.5,17495.33,17650.0,17650.0,59.69,47469.0,bullish,5.37
018250,애경산업,301865557050.0,11212.0,11272.5,11871.0,11570.0,11430.0,50.79,35474.0,bullish,2.14
356680,엑스게이트,300848405680.0,9458.0,10519.0,15606.83,12250.0,10540.0,44.58,651348.0,bullish,7.55
025770,한국정보통신,299928610710.0,7730.0,7785.0,8191.33,8290.0,8010.0,54.69,60724.0,bullish,6.23
108670,LX하우시스,299071794500.0,32140.0,32240.0,33404.17,33600.0,33350.0,54.03,23982.0,golden_cross,4.06
217590,티엠씨,299009332250.0,10454.0,11473.0,17481.5,13420.0,12410.0,48.93,417448.0,bullish,13.54
105840,우진,298925516000.0,12802.0,13682.5,17384.18,15410.0,14800.0,51.24,150036.0,bullish,18.31
006405,삼성SDI우,298501812000.0,164580.0,182790.0,237746.67,202500.0,173700.0,40.99,6372.0,golden_cross,-6.16
002310,아세아제지,298238295600.0,7240.0,7578.0,7820.67,8100.0,7310.0,42.54,88872.0,bearish,-3.31
016800,퍼시스,297850000000.0,25410.0,26580.0,27513.33,27650.0,25900.0,45.62,715.0,bearish,0.0
317400,자이에스앤디,297461928400.0,6358.0,5862.5,4542.17,8250.0,7670.0,66.31,848536.0,golden_cross,29.12
001750,한양증권,296145925600.0,19174.0,19627.0,21555.17,20850.0,19600.0,47.6,11610.0,bullish,3.43
036890,진성티이씨,295677800660.0,12798.0,13311.5,14620.5,14410.0,13420.0,49.22,71032.0,bullish,6.34
049070,인탑스,295045757440.0,16890.0,17554.5,18470.15,19140.0,17920.0,50.92,94935.0,bearish,2.46
265520,AP시스템,294695075180.0,17700.0,19046.5,22470.5,21200.0,19580.0,49.88,68473.0,golden_cross,10.5
108860,셀바스AI,293371211000.0,8836.0,7469.5,8926.5,10900.0,10900.0,66.67,162880.0,bullish,20.84
110990,디아이티,292950000000.0,14278.0,16283.0,20456.83,18710.0,15500.0,43.82,87282.0,golden_cross,8.85
092790,넥스틸,292522500000.0,10616.0,10958.0,14080.5,11800.0,10690.0,40.52,246856.0,bullish,-9.02
192650,드림텍,292208086615.0,4103.0,4225.25,4921.42,4525.0,4435.0,50.7,424410.0,bullish,12.56
02826K,삼성물산우B,292197169000.0,194220.0,205440.0,232580.0,244000.0,199100.0,44.68,8413.0,bullish,5.96
015860,일진홀딩스,291150149700.0,5444.0,5608.0,7642.33,5990.0,5900.0,49.2,100098.0,bullish,9.67
107640,한중엔시에스,290984766600.0,27970.0,29602.5,40116.67,32500.0,32100.0,50.49,74330.0,bullish,16.52
037710,광주신세계,290976611800.0,36470.0,40445.0,38658.92,49800.0,38150.0,47.93,149566.0,bearish,9.94
012030,DB,290495159252.0,1391.6,1481.85,1798.9,1605.0,1444.0,42.9,658786.0,bullish,0.56
042520,한스바이오메드,288792681750.0,18584.0,21582.0,24424.0,25650.0,20250.0,45.14,155596.0,bearish,8.46
005430,한국공항,288771576000.0,86780.0,82805.0,79670.0,91200.0,91200.0,61.34,13206.0,bullish,14.57
472850,폰드그룹,288433976520.0,4255.0,3953.25,4326.21,4855.0,4855.0,71.01,64658.0,bullish,20.92
078350,한양디지텍,288423707440.0,16994.0,19482.5,25320.83,23000.0,18920.0,46.12,119158.0,golden_cross,9.05
419530,SAMG엔터,287846903400.0,26240.0,27375.0,27055.83,32300.0,28200.0,53.25,73544.0,bearish,8.05
101730,위메이드맥스,287445270980.0,3226.0,4080.75,3957.17,5290.0,3430.0,44.17,289860.0,bearish,1.03
054950,제이브이엠,285925945800.0,22890.0,22115.0,22230.83,23750.0,23650.0,61.54,18634.0,bullish,10.26
200670,휴메딕스,285240222000.0,23920.0,25137.5,27230.46,27000.0,25400.0,49.75,26990.0,golden_cross,4.74
136480,하림,284642001360.0,2634.0,2681.25,2804.92,2790.0,2680.0,48.1,385668.0,bullish,2.88
033270,유나이티드제약,284484657000.0,17608.0,17430.5,18051.5,17880.0,17880.0,55.11,29465.0,bullish,3.35
121440,골프존홀딩스,284436471520.0,6668.0,6659.0,5479.67,6680.0,6640.0,73.55,375696.0,bearish,-0.3
078520,에이블씨엔씨,284074638120.0,10356.0,10091.54,11117.16,10920.0,10920.0,56.44,115901.0,bullish,8.55
034830,한국토지신탁,283545405290.0,1099.8,1114.85,1213.7,1148.0,1123.0,48.06,261990.0,bullish,1.35
482630,삼양엔씨켐,282139929200.0,11266.0,12565.0,16121.83,14520.0,12890.0,47.91,182914.0,bullish,19.91
123890,한국자산신탁,281460029800.0,2260.0,2236.75,2271.0,2300.0,2300.0,56.42,146406.0,bullish,4.55
010820,퍼스텍,280926362880.0,5166.0,5578.0,7740.0,6180.0,5760.0,47.41,629478.0,bullish,13.61
096760,JW홀딩스,280914779600.0,3707.0,3780.5,3798.58,3905.0,3800.0,51.48,68486.0,bearish,2.29
001390,KG케미칼,280361735100.0,4019.0,4096.5,4510.58,4335.0,4170.0,50.08,173574.0,bullish,4.38
003960,사조대림,279974466850.0,29780.0,29660.0,28489.17,30550.0,30550.0,62.03,7030.0,golden_cross,3.74
287840,인투셀,279558675600.0,16052.0,20029.5,24512.33,24300.0,18610.0,45.17,64157.0,bearish,12.72
025860,남해화학,279195097660.0,5430.0,5701.5,6501.0,6010.0,5620.0,44.12,328336.0,golden_cross,1.63
084010,대한제강,278409927600.0,7806.0,7598.0,8587.0,8100.0,8100.0,54.68,31188.0,bullish,7.57
079370,제우스,277602060500.0,7988.0,8893.5,10961.67,10120.0,8950.0,47.65,264865.0,golden_cross,12.86
286940,롯데이노베이트,277472590780.0,17492.0,16991.5,18974.0,18340.0,18340.0,56.82,15821.0,bullish,8.58
244920,에이플러스에셋,277396393110.0,11836.0,11352.0,10750.67,12400.0,12270.0,61.62,35008.0,bullish,11.95
084690,대상홀딩스,277025915700.0,7436.0,7383.0,8161.0,7750.0,7650.0,52.38,41284.0,bullish,4.79
272450,진에어,276660000000.0,5109.0,5160.75,5651.08,5650.0,5300.0,50.22,85912.0,bullish,6.0
098070,한텍,276360353850.0,23100.0,23872.5,29718.33,27750.0,24850.0,48.46,47444.0,bullish,3.76
424870,이뮨온시아,276098613725.0,2668.0,2869.75,4095.25,3220.0,3025.0,47.45,300291.0,bullish,15.24
004430,송원산업,276000000000.0,11520.0,12068.5,11328.67,13000.0,11500.0,47.77,195226.0,bearish,-6.35
091700,파트론,275500000000.0,5346.0,5663.0,6278.0,5980.0,5510.0,42.68,130374.0,golden_cross,-0.72
035810,이지홀딩스,275484109950.0,4131.0,4297.0,4538.25,4480.0,4270.0,47.97,203782.0,bearish,2.64
051500,CJ프레시웨이,274827215900.0,22520.0,22492.5,23325.83,23850.0,23150.0,55.06,10938.0,bullish,5.47
194700,노바렉스,272362332160.0,13690.0,13365.0,14167.83,14920.0,14920.0,62.49,94434.0,bullish,17.76
010690,화신,271680789800.0,7176.0,7881.0,10392.67,8960.0,7780.0,43.98,386120.0,bullish,9.12
017890,한국알콜,270822928600.0,13054.0,13285.5,12478.83,14440.0,13210.0,52.1,71790.0,bearish,-3.37
047920,HLB제약,270266693440.0,8080.04,8720.51,11305.0,12240.0,8240.0,43.39,290455.0,bullish,-1.2
035600,KG이니시스,269757908860.0,9474.0,9423.0,9762.67,9790.0,9790.0,57.6,63728.0,bullish,5.84
327260,RF머트리얼즈,269404293250.0,22144.0,23161.0,33059.62,29950.0,29950.0,57.73,299226.0,bullish,43.3
058430,포스코스틸리온,268800000000.0,4194.0,4441.25,5422.83,4950.0,4480.0,46.38,244392.0,bullish,10.07
309710,아이티켐,268443021000.0,21000.0,21000.0,21000.0,21000.0,21000.0,32.38,0.0,bullish,0.0
017390,서울가스,268290000000.0,53280.0,54685.0,56248.33,56100.0,54200.0,47.51,3974.0,bearish,1.69
439090,마녀공장,267701935800.0,15402.0,16018.0,15375.33,17600.0,16330.0,54.45,302436.0,bearish,3.16
003120,일성아이에스,267330000000.0,20410.0,20202.5,19874.67,20900.0,20200.0,51.38,11536.0,bearish,-3.35
005680,삼영전자,266400000000.0,12902.0,13709.0,13979.17,15630.0,13320.0,46.54,51806.0,bearish,5.3
001230,동국홀딩스,266229208080.0,1683.4,1688.55,1892.65,1774.0,1694.0,46.65,418468.0,bullish,-4.51
093520,매커스,266006056950.0,20002.0,18731.0,20267.5,22350.0,22350.0,64.37,29629.0,bullish,17.57
182400,엔케이젠바이오텍코리아,265496721770.0,47981.0,47981.0,47981.0,47981.0,47981.0,,0.0,bearish,0.0
484810,티엑스알로보틱스,264983192250.0,14748.0,11126.0,12810.83,17450.0,17150.0,64.71,124044.0,bullish,54.09
067630,HLB생명과학,264560015860.0,2038.0,2227.4,2952.3,3180.0,2170.0,43.5,322834.0,bullish,6.63
352480,씨앤씨인터내셔널,263874883360.0,17966.0,18778.0,20353.5,20200.0,19360.0,51.77,18813.0,golden_cross,7.56
043150,바텍,263811586560.0,16900.0,17391.0,18864.5,18440.0,17060.0,43.87,34260.0,bullish,-2.9
168360,펨트론,262888619180.0,10758.0,13472.5,18667.67,16470.0,11740.0,39.46,119988.0,bearish,4.92
099440,스맥,262737066900.0,3744.0,3124.75,3291.58,3885.0,3850.0,65.07,592225.0,bullish,19.94
151860,KG에코솔루션,262292541020.0,5266.0,5349.5,5577.0,5650.0,5510.0,53.47,86778.0,bullish,4.95
267980,매일유업,260563692000.0,33530.0,33432.5,33590.0,35100.0,34000.0,54.51,3790.0,bullish,2.72
007160,사조산업,260000000000.0,47510.0,47215.0,46205.0,52000.0,52000.0,64.76,3789.0,bullish,12.55
064820,케이프,259534408150.0,7738.0,8435.5,10107.83,9570.0,8410.0,46.82,90775.0,golden_cross,6.46
003920,남양유업,259500000000.0,43310.0,42425.0,44310.83,43700.0,43250.0,52.14,5350.0,bullish,3.35
481070,에이유브랜즈,258517710000.0,17188.0,16416.5,14954.83,18590.0,18040.0,59.67,17894.0,bullish,10.27
008490,서흥,257991219900.0,20324.0,20360.5,19682.33,21350.0,20850.0,55.91,33064.0,golden_cross,0.24
060720,KH바텍,257137020120.0,9674.0,9702.0,11021.83,10860.0,10860.0,56.27,257872.0,bullish,15.04
493280,아이엠바이오로직스,257117394170.0,15334.0,17836.0,25833.67,21750.0,17330.0,42.47,75522.0,bullish,8.45
002900,TYM,257094000000.0,5860.0,6227.0,6760.0,6580.0,6100.0,47.24,151344.0,bearish,-5.57
394280,오픈엣지테크놀로지,256878667500.0,8920.0,9993.5,13137.5,11710.0,9750.0,45.01,90845.0,bullish,5.18
036800,나이스정보통신,256165000000.0,28150.0,29252.5,28707.5,30900.0,28150.0,42.14,16734.0,bearish,0.0
114810,한솔아이원스,256102883400.0,8284.0,10678.0,13155.0,12950.0,9100.0,39.47,216822.0,bearish,3.41
484590,삼양컴텍,255504790000.0,5632.0,5971.0,7772.33,6470.0,6200.0,47.45,245000.0,bullish,9.35
194480,데브시스터즈,255318607500.0,17774.0,16970.0,16540.17,21050.0,21050.0,66.3,73528.0,bullish,25.22
